Age,DistanceFromHome,Education,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
31,5,2,1,1,2,65020,1.0,0,12,8,0,4.0,3,4,0,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
18,5,4,1,1,2,32300,1.0,0,12,8,1,0.0,3,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
54,23,3,1,0,1,136030,8.0,0,13,8,1,22.0,2,10,0,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,6,4,1,0,1,119960,1.0,0,19,8,2,16.0,3,16,10,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
30,4,3,1,0,5,56050,0.0,0,12,8,1,9.0,0,8,1,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,2,2,1,0,2,63970,1.0,0,17,8,1,1.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,8,4,1,1,1,191440,0.0,0,11,8,0,4.0,3,3,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,1,3,1,0,2,175840,1.0,0,20,8,0,8.0,2,8,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22,8,3,1,1,2,49070,1.0,0,21,8,1,4.0,2,4,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
48,2,4,1,1,2,45540,2.0,0,11,8,2,19.0,3,2,2,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
48,3,3,1,1,1,54150,7.0,0,11,8,1,27.0,1,15,4,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41,2,3,1,1,2,47410,6.0,0,16,8,0,8.0,3,2,2,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,2,3,1,1,3,21150,1.0,0,18,8,0,21.0,3,21,11,8,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
27,3,3,1,1,2,31610,0.0,0,13,8,2,4.0,0,3,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35,24,3,1,1,5,57450,1.0,0,17,8,3,3.0,4,3,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,23,4,1,1,1,23730,6.0,0,14,8,1,21.0,3,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
50,27,3,1,1,2,33100,4.0,0,22,8,1,8.0,3,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
59,16,4,1,0,5,186650,3.0,0,12,8,0,30.0,3,5,4,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,15,3,1,1,2,44850,5.0,0,11,8,1,15.0,2,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
55,26,2,1,0,2,27890,3.0,0,13,8,1,17.0,2,8,6,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41,19,1,1,1,2,58280,1.0,0,13,8,0,21.0,0,21,5,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38,24,2,1,0,1,23260,8.0,0,14,8,0,19.0,3,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
26,21,1,1,0,1,135250,8.0,0,17,8,1,7.0,4,2,2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,5,4,1,0,4,14200,1.0,0,13,8,1,33.0,2,32,6,9,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
44,16,3,1,0,1,80200,3.0,0,11,8,1,23.0,2,12,11,11,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,2,2,1,1,1,36880,0.0,0,11,8,0,19.0,3,18,0,13,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,2,4,1,1,4,54820,1.0,0,18,8,0,18.0,3,17,15,14,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
39,11,3,1,1,1,160150,1.0,0,11,8,0,21.0,3,21,2,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
33,9,2,1,1,5,12000,0.0,0,11,8,1,3.0,3,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
45,7,2,1,1,1,56610,3.0,0,12,8,0,26.0,2,9,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
32,15,3,1,1,2,69290,9.0,0,20,8,0,10.0,6,8,7,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,6,4,1,1,2,96130,0.0,0,12,8,1,16.0,5,15,0,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
59,5,3,1,1,2,56740,3.0,0,12,8,0,14.0,6,6,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45,16,1,1,1,2,54840,1.0,0,20,8,3,6.0,6,6,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
53,8,2,1,1,2,120610,2.0,0,20,8,1,30.0,2,15,6,12,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,7,2,1,0,1,56600,7.0,0,12,8,0,9.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26,2,3,1,1,2,48210,6.0,0,14,8,2,6.0,2,3,1,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34,2,2,1,1,1,64100,1.0,0,13,8,1,1.0,5,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
28,10,3,1,1,2,52100,1.0,0,15,8,0,1.0,1,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
38,9,4,1,1,2,26950,3.0,0,14,8,1,8.0,4,2,2,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,5,4,1,1,1,118780,2.0,0,13,8,1,29.0,2,8,7,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37,1,3,1,1,1,170680,3.0,0,23,8,0,8.0,6,4,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40,2,3,1,1,5,24550,1.0,0,15,8,1,8.0,2,7,7,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,3,3,1,1,2,139640,1.0,0,11,8,2,5.0,1,5,1,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,2,1,1,0,3,49410,9.0,0,13,8,2,23.0,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
54,5,3,1,0,2,24780,6.0,0,11,8,0,13.0,0,9,7,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
56,1,2,1,0,2,52280,2.0,0,11,8,0,18.0,4,5,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36,4,2,1,0,2,44780,0.0,0,18,8,1,15.0,3,14,7,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,2,3,1,0,2,75470,7.0,0,16,8,0,31.0,2,9,6,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
43,25,2,1,1,3,50550,5.0,0,22,8,0,18.0,2,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
20,8,3,1,1,3,34640,1.0,0,20,8,0,2.0,3,2,0,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21,1,4,1,1,1,57750,1.0,0,18,8,0,1.0,2,1,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,12,3,1,0,3,89430,8.0,0,12,8,1,19.0,6,16,1,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
51,23,3,1,0,2,192720,9.0,0,20,8,0,18.0,2,10,2,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
28,19,4,1,0,4,52380,1.0,0,17,8,1,10.0,4,10,1,9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26,5,4,1,0,2,46820,1.0,0,11,8,1,6.0,3,5,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
30,8,3,1,0,1,183000,0.0,0,14,8,0,7.0,6,6,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41,1,4,1,0,1,52570,1.0,0,14,8,0,10.0,2,10,0,8,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38,5,3,1,1,1,63490,0.0,0,11,8,0,20.0,3,19,1,9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,1,4,1,1,1,48690,4.0,0,12,8,0,14.0,2,11,11,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
27,11,3,1,0,2,99850,1.0,0,14,8,1,3.0,3,3,1,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
55,23,5,1,1,3,36970,3.0,0,13,8,1,23.0,1,3,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,1,3,1,1,2,74570,3.0,0,11,8,2,10.0,1,8,1,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
44,18,4,1,0,2,21190,9.0,0,15,8,0,24.0,3,20,3,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
33,23,4,1,0,4,39830,4.0,0,12,8,0,9.0,3,3,1,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,7,4,1,1,3,61180,0.0,0,21,8,1,9.0,3,8,4,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,1,2,1,0,1,62140,1.0,0,19,8,2,14.0,3,13,3,8,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28,1,1,1,1,2,63470,1.0,0,15,8,1,4.0,2,4,2,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34,29,4,1,1,1,115100,0.0,0,14,8,1,7.0,5,6,0,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,7,4,1,1,4,71430,2.0,0,21,8,0,8.0,6,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25,25,4,1,0,2,82680,1.0,0,12,8,0,7.0,3,7,5,6,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,8,2,1,1,2,80950,1.0,0,15,8,0,1.0,3,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
33,8,2,1,1,4,29040,4.0,0,13,8,0,5.0,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
42,11,1,1,1,4,60320,0.0,0,14,8,0,23.0,2,22,13,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
28,7,3,1,1,2,29760,1.0,0,14,8,0,1.0,3,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
50,1,4,1,1,2,159920,3.0,0,14,8,0,5.0,3,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,9,3,1,0,2,46490,0.0,0,12,8,0,4.0,2,3,0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34,1,1,1,0,2,26960,3.0,0,23,8,0,6.0,3,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
48,2,1,1,1,2,23700,2.0,0,11,8,0,27.0,3,5,2,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45,1,3,1,0,2,125040,1.0,0,12,8,1,15.0,2,15,4,12,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52,1,3,1,1,1,59740,7.0,0,18,8,1,18.0,6,8,4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
38,6,2,1,1,1,47360,0.0,0,11,8,1,9.0,3,8,2,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29,8,3,1,0,4,52960,4.0,0,14,8,0,11.0,3,7,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
28,1,3,1,0,4,67810,0.0,0,15,8,1,10.0,2,9,1,7,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,6,4,1,1,3,21740,3.0,0,11,8,1,23.0,3,12,4,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
38,7,4,1,1,1,66530,7.0,0,20,8,1,10.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,5,3,1,0,2,96990,8.0,0,19,8,1,18.0,3,8,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
39,1,3,1,1,2,67550,7.0,0,14,8,1,21.0,2,18,11,5,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
40,1,1,1,1,1,22130,1.0,0,17,8,0,21.0,4,20,4,9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
